job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
7837,AI Engineer,Startup,Healthcare,Australia,Hybrid,Mid,9,PhD,0,1,1,1,1,152233,9,2022,High,3
7838,Data Scientist,Medium,Finance,Germany,Remote,Senior,6,PhD,1,0,0,0,0,99451,1,2021,Low,4
7839,Data Analyst,Medium,Finance,India,Hybrid,Senior,2,Master,1,1,1,1,0,126512,3,2020,High,9
7840,Data Engineer,Enterprise,Healthcare,USA,Onsite,Senior,14,PhD,1,0,0,1,0,117827,1,2021,High,7
7841,Business Analyst,MNC,Education,UK,Onsite,Entry,11,Master,0,1,1,1,1,113464,11,2026,High,6
7842,Data Analyst,Medium,Healthcare,Australia,Hybrid,Entry,5,Master,1,1,1,0,1,77597,5,2025,Low,3
7843,Data Analyst,MNC,Healthcare,Canada,Hybrid,Entry,5,Master,1,1,1,0,0,88681,1,2025,Low,4
7844,Data Engineer,MNC,E-commerce,Australia,Remote,Entry,13,Master,0,0,1,0,0,81168,6,2026,Medium,6
7845,Business Analyst,Medium,Healthcare,Australia,Hybrid,Senior,0,Master,0,1,0,0,0,101473,2,2025,High,8
7846,Data Engineer,Startup,Finance,UK,Remote,Mid,6,Bachelor,0,0,0,1,0,92932,4,2023,High,7
7847,Data Scientist,Enterprise,Retail,India,Onsite,Senior,8,Bachelor,0,1,1,0,1,125509,3,2024,High,7
7848,Data Engineer,Medium,Education,USA,Onsite,Mid,3,Bachelor,0,1,0,1,0,91884,11,2022,Low,3
7849,Machine Learning Engineer,Startup,Retail,India,Remote,Senior,8,Bachelor,1,1,1,1,1,175591,4,2020,High,7
7850,AI Engineer,Startup,Healthcare,USA,Onsite,Mid,14,Bachelor,1,0,1,0,0,130448,5,2024,Medium,3
7851,AI Engineer,Startup,E-commerce,India,Remote,Entry,5,PhD,1,1,1,1,0,117552,3,2022,High,9
7852,Data Analyst,MNC,Finance,Germany,Remote,Senior,10,Master,0,1,1,1,1,158791,3,2024,High,3
7853,Data Scientist,Enterprise,E-commerce,Canada,Remote,Mid,7,Master,1,0,1,1,1,117463,12,2022,High,9
7854,Data Scientist,Startup,Education,USA,Hybrid,Senior,10,Master,1,1,0,1,0,118663,7,2021,Medium,5
7855,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Senior,14,Bachelor,1,1,1,0,1,189527,8,2025,Medium,2
7856,Data Analyst,Startup,E-commerce,UK,Hybrid,Mid,3,Master,0,0,1,1,0,102185,3,2026,High,6
7857,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,Entry,9,Bachelor,1,1,0,1,1,114142,1,2022,High,9
7858,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,8,PhD,1,0,1,1,1,138175,9,2023,High,5
7859,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,Mid,4,Master,0,1,1,0,0,125820,6,2023,Low,4
7860,AI Engineer,MNC,Education,Germany,Hybrid,Senior,8,Bachelor,1,1,1,1,0,186013,12,2023,High,9
7861,Business Analyst,Startup,Finance,Australia,Remote,Senior,14,Master,1,0,1,0,0,115207,10,2021,Medium,6
7862,Data Scientist,Medium,Retail,USA,Hybrid,Senior,5,PhD,1,0,0,1,0,114364,4,2025,High,9
7863,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Entry,13,Master,1,1,0,1,0,109161,8,2021,Medium,1
7864,Data Engineer,MNC,Retail,Australia,Remote,Mid,3,PhD,1,0,1,0,1,119390,9,2024,Low,5
7865,AI Engineer,Enterprise,Retail,Australia,Remote,Senior,5,Master,0,0,0,1,0,152905,11,2026,Low,4
7866,Data Scientist,Startup,Technology,India,Remote,Senior,10,Bachelor,0,1,0,1,1,125999,4,2026,High,7
7867,Data Engineer,Medium,Healthcare,UK,Remote,Senior,7,PhD,0,0,0,0,1,105995,5,2021,Low,2
7868,Data Engineer,Enterprise,Technology,Germany,Remote,Senior,12,Bachelor,1,0,1,1,0,128517,9,2023,High,6
7869,Business Analyst,Medium,Technology,India,Onsite,Senior,10,Bachelor,1,0,1,0,0,114081,8,2025,High,7
7870,Business Analyst,Enterprise,Healthcare,Germany,Onsite,Entry,1,Master,1,0,0,0,0,52069,1,2025,High,8
7871,AI Engineer,Medium,Technology,Singapore,Hybrid,Senior,8,Bachelor,1,0,0,1,1,163011,3,2023,High,9
7872,Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Mid,5,Bachelor,1,1,0,1,1,155411,2,2024,Low,2
7873,Data Analyst,Enterprise,Education,Germany,Onsite,Senior,4,Bachelor,0,0,1,1,0,131263,3,2020,High,7
7874,AI Engineer,Startup,Technology,UK,Hybrid,Mid,4,Master,0,1,1,1,1,152446,9,2026,High,3
7875,Business Analyst,Medium,Finance,Canada,Onsite,Mid,13,Bachelor,1,1,1,1,1,117321,12,2020,High,3
7876,Machine Learning Engineer,MNC,Education,Australia,Onsite,Senior,13,Master,1,1,1,0,1,185009,5,2023,High,8
7877,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Mid,3,PhD,0,1,0,1,0,94861,10,2023,Low,3
7878,Data Engineer,Medium,E-commerce,Australia,Hybrid,Entry,7,Master,0,1,0,1,1,70512,6,2022,High,7
7879,AI Engineer,Enterprise,Finance,UK,Hybrid,Senior,8,Bachelor,1,1,1,1,0,165535,2,2023,High,2
7880,Machine Learning Engineer,Startup,Healthcare,Singapore,Remote,Mid,12,Master,0,0,0,1,1,137389,9,2021,Medium,2
7881,Data Engineer,Startup,Healthcare,Singapore,Hybrid,Senior,5,Bachelor,0,1,0,0,1,112838,1,2026,High,9
7882,Data Engineer,Startup,Education,UK,Hybrid,Entry,0,Bachelor,0,0,1,1,1,90786,10,2025,High,5
7883,Data Analyst,Medium,Finance,India,Onsite,Mid,2,Master,1,0,0,0,1,84334,10,2025,High,7
7884,Machine Learning Engineer,Startup,Retail,USA,Hybrid,Entry,4,Bachelor,0,1,1,1,1,131650,10,2021,High,7
7885,Business Analyst,Enterprise,Technology,Australia,Hybrid,Entry,6,Master,0,0,0,0,0,52798,3,2022,Low,6
7886,Data Scientist,Startup,Retail,Germany,Hybrid,Entry,6,Master,0,1,1,0,0,63356,3,2024,Low,2
7887,Machine Learning Engineer,Startup,Education,India,Hybrid,Senior,14,Master,0,0,1,1,0,174927,8,2022,High,1
7888,Data Engineer,Enterprise,Retail,India,Onsite,Senior,7,Bachelor,0,1,0,0,1,111876,9,2025,Low,4
7889,Business Analyst,Enterprise,Technology,Singapore,Onsite,Senior,9,Master,0,1,1,0,1,124748,2,2022,Medium,6
7890,Business Analyst,Medium,Technology,Australia,Hybrid,Senior,14,Master,1,0,1,0,1,129204,2,2022,High,7
7891,Data Scientist,MNC,Retail,Canada,Onsite,Mid,14,Bachelor,0,0,1,0,1,115794,4,2024,High,9
7892,Data Analyst,Medium,E-commerce,UK,Hybrid,Mid,9,Bachelor,0,0,0,0,1,84242,5,2020,Medium,3
7893,AI Engineer,MNC,Technology,Germany,Hybrid,Entry,8,PhD,1,0,1,1,1,154494,12,2025,High,5
7894,Business Analyst,Startup,Retail,Canada,Onsite,Entry,9,Bachelor,0,0,0,1,0,64931,6,2020,Medium,2
7895,Business Analyst,MNC,Finance,USA,Remote,Senior,12,Master,1,0,1,0,1,146082,2,2024,Medium,2
7896,AI Engineer,Startup,E-commerce,Germany,Hybrid,Senior,7,Bachelor,1,0,1,1,0,174120,2,2023,High,7
7897,Business Analyst,Medium,E-commerce,India,Onsite,Entry,3,Master,0,0,1,1,0,83625,4,2023,High,1
7898,Data Scientist,Startup,Healthcare,Germany,Remote,Senior,8,Bachelor,0,1,0,0,1,108403,6,2023,High,7
7899,AI Engineer,MNC,Technology,UK,Hybrid,Mid,9,Bachelor,1,0,0,1,1,155539,4,2024,Medium,1
7900,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Mid,0,Bachelor,1,1,1,1,1,157807,8,2025,High,4
7901,Data Scientist,Medium,E-commerce,Canada,Remote,Mid,10,Bachelor,1,0,1,1,0,108559,2,2022,High,2
7902,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,12,PhD,1,0,0,0,0,73918,4,2024,Medium,4
7903,Business Analyst,Startup,Healthcare,Australia,Hybrid,Senior,13,Master,1,0,1,1,1,142303,1,2023,High,1
7904,Data Analyst,MNC,Technology,Singapore,Onsite,Senior,11,Bachelor,0,1,0,0,0,115422,5,2022,Medium,6
7905,Data Analyst,MNC,Finance,UK,Hybrid,Senior,9,Bachelor,0,0,0,0,1,127617,2,2026,High,7
7906,AI Engineer,MNC,E-commerce,Australia,Hybrid,Mid,14,PhD,0,0,0,0,1,147900,7,2022,Medium,2
7907,Data Engineer,Startup,Technology,Singapore,Hybrid,Senior,1,Bachelor,1,1,1,0,1,120120,11,2026,Low,6
7908,Machine Learning Engineer,Enterprise,Education,India,Remote,Senior,8,Bachelor,1,0,1,0,1,160733,9,2025,High,8
7909,Data Scientist,Medium,Healthcare,UK,Hybrid,Mid,8,Bachelor,1,0,0,0,1,87258,12,2024,High,9
7910,Business Analyst,MNC,Finance,Singapore,Onsite,Mid,1,Bachelor,1,1,0,1,0,106310,6,2024,High,9
7911,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,7,PhD,1,1,1,1,1,196314,9,2022,High,7
7912,Data Engineer,Enterprise,Education,Singapore,Remote,Senior,4,Master,1,1,0,1,1,129169,11,2024,High,9
7913,Business Analyst,MNC,Technology,Canada,Hybrid,Senior,11,PhD,0,0,0,0,0,122262,3,2021,Medium,2
7914,Data Scientist,Medium,Education,India,Onsite,Entry,0,Bachelor,0,1,1,1,0,83715,12,2023,High,4
7915,Machine Learning Engineer,Medium,Technology,Germany,Remote,Entry,0,Master,0,0,0,0,1,103231,1,2024,Low,1
7916,Data Scientist,MNC,E-commerce,Germany,Onsite,Entry,5,PhD,1,0,0,0,0,68303,3,2024,High,8
7917,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Senior,3,Master,1,1,1,0,0,117699,6,2023,Low,5
7918,Data Analyst,Enterprise,Retail,USA,Hybrid,Senior,3,Master,0,0,1,1,0,125179,5,2026,High,6
7919,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,14,Bachelor,1,0,0,0,1,108446,4,2024,Medium,3
7920,Data Engineer,MNC,Healthcare,USA,Remote,Senior,0,Master,1,0,0,0,0,124271,8,2026,Low,1
7921,Business Analyst,MNC,Finance,India,Hybrid,Senior,3,Bachelor,1,1,0,1,1,148406,5,2025,High,9
7922,Data Engineer,Enterprise,Retail,Canada,Onsite,Senior,9,Bachelor,0,1,0,1,0,112738,1,2023,Medium,1
7923,Data Scientist,Startup,Retail,Germany,Onsite,Senior,2,Master,0,0,1,0,1,121981,8,2025,Low,6
7924,Data Scientist,Enterprise,Technology,Canada,Remote,Mid,9,PhD,0,1,0,0,1,84730,7,2025,Medium,5
7925,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,Mid,3,Master,1,0,1,1,1,151032,1,2021,High,8
7926,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Senior,4,Master,1,0,1,1,1,178631,2,2021,High,7
7927,Machine Learning Engineer,Medium,Retail,Australia,Hybrid,Mid,9,Master,1,1,0,1,0,132203,1,2023,Medium,2
7928,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,Senior,11,PhD,1,1,0,1,1,186586,5,2025,Medium,4
7929,AI Engineer,Enterprise,Education,Canada,Remote,Senior,8,Master,1,0,0,1,0,157868,12,2026,High,7
7930,Data Scientist,Medium,Technology,Canada,Remote,Entry,11,PhD,1,0,0,1,0,61713,10,2020,Medium,4
7931,Data Analyst,Medium,Healthcare,Canada,Remote,Entry,10,Master,0,0,0,1,0,69115,1,2026,High,9
7932,AI Engineer,Startup,Healthcare,USA,Onsite,Senior,14,PhD,1,1,1,1,0,170320,4,2026,High,2
7933,Data Engineer,Medium,E-commerce,Germany,Remote,Senior,7,Master,1,1,0,1,1,121411,11,2021,Low,5
7934,Business Analyst,Startup,Education,Germany,Onsite,Entry,7,PhD,1,1,0,1,1,77592,3,2021,Low,1
7935,Data Engineer,MNC,Finance,India,Onsite,Mid,13,Bachelor,1,0,0,1,0,107667,1,2022,High,9
7936,Data Analyst,Enterprise,Retail,UK,Onsite,Senior,13,Bachelor,0,1,1,1,0,132237,4,2020,High,9
7937,Business Analyst,Startup,Education,Singapore,Hybrid,Senior,7,Master,0,0,0,1,1,123179,4,2020,High,7
7938,Data Engineer,Medium,Finance,Australia,Remote,Entry,5,Bachelor,1,0,1,0,0,61900,10,2026,High,9
7939,Data Scientist,Enterprise,Education,India,Onsite,Mid,13,Bachelor,1,1,0,1,0,89707,7,2024,Medium,3
7940,Business Analyst,Startup,Finance,Canada,Remote,Entry,10,PhD,1,0,0,0,1,64518,12,2023,High,7
7941,Business Analyst,MNC,Healthcare,India,Hybrid,Entry,12,PhD,1,0,1,1,1,113298,7,2022,High,1
7942,Data Analyst,Enterprise,Education,UK,Hybrid,Senior,4,Bachelor,1,1,1,1,1,142528,3,2026,High,2
7943,Data Analyst,Startup,E-commerce,USA,Remote,Senior,8,PhD,0,0,1,1,0,130977,10,2025,High,3
7944,AI Engineer,Startup,Healthcare,UK,Remote,Entry,1,Master,0,0,1,0,0,101251,5,2021,Low,4
7945,Data Engineer,Enterprise,Education,UK,Hybrid,Entry,5,PhD,0,0,0,1,1,75111,3,2020,High,9
7946,Data Scientist,Medium,Education,Australia,Hybrid,Senior,6,Bachelor,0,0,0,0,1,106500,6,2020,Low,5
7947,Business Analyst,Medium,Finance,Canada,Remote,Mid,9,PhD,1,1,1,0,1,103638,9,2022,High,9
7948,AI Engineer,MNC,Retail,Canada,Remote,Entry,4,Bachelor,1,1,1,1,1,154800,11,2025,High,6
7949,Business Analyst,Startup,Education,UK,Onsite,Senior,6,PhD,0,0,0,0,1,111921,10,2024,Low,4
7950,AI Engineer,Enterprise,Education,Canada,Hybrid,Senior,8,Master,1,1,0,0,0,138905,1,2020,High,7
7951,Data Scientist,Medium,Technology,Germany,Remote,Mid,2,PhD,0,0,0,1,0,92106,6,2025,Low,5
7952,Business Analyst,Enterprise,Healthcare,Singapore,Remote,Senior,5,Master,0,0,1,1,0,127911,2,2024,High,4
7953,Machine Learning Engineer,Medium,Education,USA,Onsite,Entry,3,Master,0,0,1,1,0,116344,9,2024,High,7
7954,Data Scientist,Enterprise,Healthcare,Australia,Remote,Senior,12,PhD,0,1,0,0,1,105329,2,2026,High,8
7955,AI Engineer,MNC,Healthcare,Canada,Onsite,Entry,14,Master,0,1,0,1,1,130383,10,2025,Medium,2
7956,Data Scientist,Medium,Healthcare,Australia,Hybrid,Entry,9,Master,1,1,0,1,0,64796,10,2022,Medium,6
7957,Data Analyst,Startup,Finance,Singapore,Hybrid,Senior,12,Master,0,1,1,1,1,139574,7,2025,High,6
7958,Machine Learning Engineer,Startup,Education,UK,Onsite,Mid,9,Master,0,0,0,1,1,140124,9,2025,High,8
7959,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,7,Bachelor,0,1,1,0,0,153060,1,2024,Low,1
7960,Data Scientist,MNC,Healthcare,India,Remote,Senior,6,Master,1,0,1,1,0,153583,1,2021,High,9
7961,AI Engineer,Enterprise,Education,Singapore,Remote,Senior,3,Bachelor,1,1,1,0,1,164278,12,2022,Low,3
7962,AI Engineer,Startup,Education,Canada,Remote,Mid,11,Bachelor,1,0,0,0,1,122864,3,2024,Medium,1
7963,AI Engineer,Enterprise,Technology,Germany,Remote,Mid,11,PhD,0,0,0,1,0,127570,12,2026,Medium,5
7964,Machine Learning Engineer,Medium,E-commerce,Singapore,Remote,Mid,6,PhD,1,0,0,0,1,120905,1,2025,High,7
7965,Data Engineer,Enterprise,Education,UK,Onsite,Entry,9,Master,0,0,0,1,0,67938,3,2022,Medium,1
7966,AI Engineer,MNC,Retail,India,Remote,Mid,12,Master,0,1,0,1,0,145517,10,2025,Medium,1
7967,Data Scientist,Medium,E-commerce,Australia,Remote,Mid,9,Master,0,0,1,0,0,93359,3,2023,Medium,4
7968,Data Scientist,MNC,Education,Canada,Remote,Senior,4,Master,1,0,0,1,0,130396,8,2023,Low,1
7969,AI Engineer,Medium,Education,USA,Remote,Entry,12,Master,1,0,1,1,0,115705,4,2026,High,6
7970,Machine Learning Engineer,Medium,E-commerce,Germany,Remote,Entry,14,Bachelor,0,0,0,1,1,117535,6,2026,High,8
7971,Data Engineer,MNC,Retail,Canada,Remote,Entry,0,Bachelor,0,1,0,1,0,87851,6,2024,Low,2
7972,Data Analyst,Medium,Technology,Canada,Remote,Entry,2,Master,0,1,1,1,1,89788,5,2025,High,8
7973,Data Engineer,MNC,Technology,Australia,Remote,Senior,6,PhD,1,0,0,1,0,131927,6,2026,Low,6
7974,Data Analyst,Medium,Technology,Germany,Remote,Entry,4,PhD,0,0,1,0,1,73805,8,2020,High,8
7975,AI Engineer,Medium,Technology,USA,Onsite,Mid,13,Bachelor,0,1,0,0,1,128455,11,2022,High,7
7976,Data Scientist,Startup,Technology,UK,Hybrid,Senior,4,PhD,0,0,0,0,0,100703,12,2025,High,9
7977,Machine Learning Engineer,Medium,Education,UK,Hybrid,Mid,7,Master,0,1,1,1,0,148326,12,2025,High,2
7978,Data Analyst,Enterprise,Retail,Australia,Onsite,Entry,1,PhD,0,0,1,1,0,82804,7,2020,High,6
7979,Data Analyst,Medium,Finance,Canada,Remote,Entry,1,Master,1,0,0,0,0,45702,10,2020,Low,3
7980,AI Engineer,Enterprise,Retail,USA,Onsite,Entry,13,PhD,1,1,0,1,0,105617,3,2022,Medium,5
7981,Business Analyst,Startup,Education,Singapore,Onsite,Mid,7,Bachelor,0,1,1,0,1,95092,12,2024,Low,1
7982,AI Engineer,Enterprise,Technology,USA,Onsite,Senior,6,PhD,0,0,1,0,1,169634,6,2021,High,9
7983,AI Engineer,Enterprise,Education,USA,Remote,Entry,11,Bachelor,1,0,1,0,1,119385,4,2025,Medium,3
7984,Machine Learning Engineer,MNC,Education,UK,Hybrid,Mid,4,Master,1,0,0,0,0,132834,12,2021,Low,3
7985,Data Engineer,Enterprise,Technology,Germany,Remote,Mid,11,Bachelor,0,0,0,1,1,98601,8,2024,Medium,4
7986,Data Scientist,MNC,E-commerce,USA,Hybrid,Entry,5,Master,0,0,1,1,0,102466,10,2026,High,4
7987,Business Analyst,MNC,E-commerce,Australia,Remote,Mid,1,Master,0,0,1,1,1,131525,3,2025,High,7
7988,Data Analyst,MNC,Education,Australia,Hybrid,Mid,8,Bachelor,1,0,1,0,0,113991,11,2025,High,9
7989,AI Engineer,Startup,E-commerce,Germany,Remote,Mid,2,PhD,1,1,0,1,0,128790,6,2021,Low,4
7990,Data Scientist,Startup,Education,UK,Onsite,Mid,10,Bachelor,0,1,0,0,1,82100,8,2026,Medium,6
7991,AI Engineer,Medium,Technology,Singapore,Onsite,Mid,12,Bachelor,0,0,0,1,1,140255,4,2021,High,9
7992,Data Scientist,Medium,Healthcare,India,Hybrid,Entry,3,Master,0,0,0,1,0,64839,8,2021,Low,2
7993,Business Analyst,MNC,Retail,USA,Onsite,Mid,1,PhD,0,0,0,1,0,112007,2,2020,Low,5
7994,Data Scientist,MNC,Finance,Singapore,Remote,Mid,5,Master,1,0,0,0,1,109085,12,2021,Low,3
7995,AI Engineer,Startup,Healthcare,USA,Remote,Mid,9,PhD,1,1,1,1,1,151638,1,2020,High,8
7996,Business Analyst,Enterprise,Technology,Singapore,Remote,Entry,0,PhD,0,0,1,0,1,78051,4,2024,High,8
7997,Machine Learning Engineer,Startup,E-commerce,Canada,Hybrid,Entry,2,Bachelor,0,1,0,0,1,99044,2,2021,High,8
7998,Business Analyst,Medium,Finance,Germany,Remote,Senior,13,Bachelor,0,0,1,0,0,113359,6,2021,High,7
7999,Business Analyst,Startup,Technology,UK,Onsite,Senior,9,PhD,1,1,0,0,0,100139,10,2020,Medium,5
8000,Data Scientist,Startup,Technology,Germany,Remote,Entry,5,Master,1,0,0,0,1,62695,7,2020,Low,2
8001,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Mid,6,Bachelor,1,0,1,0,1,102998,8,2023,High,7
8002,Business Analyst,Enterprise,E-commerce,Singapore,Onsite,Mid,8,PhD,0,1,0,1,1,101175,3,2021,High,7
8003,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,Entry,7,Master,1,1,0,0,0,94047,4,2025,Low,6
8004,Data Scientist,Startup,Education,Australia,Remote,Mid,14,Master,0,1,0,1,1,103466,8,2026,Medium,6
8005,Data Scientist,Medium,Technology,Australia,Remote,Entry,8,Bachelor,1,1,1,1,0,80842,5,2023,High,6
8006,Machine Learning Engineer,Startup,Technology,UK,Onsite,Entry,2,Bachelor,0,0,0,0,1,100103,3,2026,High,7
8007,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Entry,13,Master,1,1,1,1,0,79929,5,2024,High,9
8008,Machine Learning Engineer,Enterprise,Finance,USA,Onsite,Entry,6,Bachelor,1,1,1,0,1,111679,12,2025,Low,1
8009,Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,6,Bachelor,1,0,1,0,1,96218,4,2022,Low,3
8010,Machine Learning Engineer,Startup,Education,Australia,Onsite,Entry,6,Master,0,1,1,0,0,109123,11,2026,High,8
8011,Business Analyst,Medium,Retail,Canada,Hybrid,Entry,13,PhD,0,1,1,0,0,66812,12,2024,High,7
8012,Machine Learning Engineer,MNC,Education,Australia,Remote,Mid,6,PhD,1,0,0,1,1,156968,11,2021,Low,4
8013,Data Scientist,MNC,Healthcare,USA,Hybrid,Senior,10,PhD,0,1,0,1,1,141447,12,2024,High,8
8014,Data Scientist,Medium,E-commerce,USA,Remote,Entry,6,PhD,0,0,1,1,1,86958,7,2022,High,9
8015,Data Scientist,Enterprise,Healthcare,Germany,Onsite,Entry,5,Master,1,1,0,0,1,59974,6,2022,High,9
8016,Business Analyst,Startup,Finance,Australia,Remote,Senior,2,Master,0,1,1,0,1,122535,12,2022,Low,4
8017,Data Engineer,Startup,Technology,Germany,Hybrid,Entry,14,PhD,1,1,1,1,0,80660,8,2024,High,6
8018,AI Engineer,Medium,E-commerce,Australia,Onsite,Mid,6,Master,0,1,0,0,1,120453,6,2026,Low,4
8019,AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,0,PhD,0,1,1,0,1,116440,4,2020,Low,1
8020,AI Engineer,Enterprise,E-commerce,India,Remote,Senior,7,PhD,1,1,1,1,0,167969,11,2021,High,4
8021,Data Scientist,Medium,E-commerce,Canada,Onsite,Senior,4,PhD,1,0,0,1,1,125538,12,2022,Low,1
8022,Machine Learning Engineer,Enterprise,E-commerce,USA,Onsite,Senior,3,Bachelor,0,1,0,0,0,143726,12,2022,High,8
8023,Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Senior,10,Bachelor,1,0,1,0,1,128711,7,2022,Medium,1
8024,Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Entry,14,Master,0,1,0,0,0,111210,11,2020,Medium,3
8025,Data Scientist,MNC,Finance,UK,Onsite,Entry,10,Master,0,0,0,1,0,87408,12,2020,Medium,5
8026,Data Analyst,Startup,Finance,Australia,Hybrid,Mid,11,Master,0,1,0,0,1,87292,7,2020,Medium,2
8027,Machine Learning Engineer,MNC,E-commerce,Australia,Hybrid,Mid,12,PhD,1,0,1,0,0,150583,4,2025,Medium,1
8028,Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Mid,11,Bachelor,1,0,0,1,1,99338,12,2020,Medium,5
8029,Data Scientist,Startup,Retail,Singapore,Onsite,Mid,7,PhD,0,1,0,1,1,100035,6,2021,Low,6
8030,Data Scientist,Startup,Retail,India,Remote,Mid,13,PhD,1,0,1,0,1,98674,6,2025,High,7
8031,Business Analyst,Medium,Education,UK,Onsite,Mid,3,Master,1,0,0,1,0,92241,11,2020,Low,4
8032,AI Engineer,Startup,Finance,Singapore,Remote,Mid,11,PhD,0,0,0,0,1,120955,9,2021,Medium,1
8033,Data Engineer,Medium,Education,Germany,Hybrid,Senior,8,Master,0,1,1,1,0,134658,4,2022,High,3
8034,Data Engineer,Enterprise,Retail,Australia,Onsite,Entry,1,Master,0,1,1,1,0,82355,6,2025,High,6
8035,Business Analyst,Medium,Education,USA,Remote,Mid,1,Bachelor,1,0,1,1,0,109672,9,2020,High,4
8036,Data Scientist,Startup,Healthcare,India,Onsite,Senior,1,Bachelor,0,0,0,1,1,120831,6,2022,High,9
8037,Data Scientist,Startup,Finance,USA,Remote,Senior,5,Bachelor,1,0,0,1,0,111341,9,2024,High,7
8038,AI Engineer,Startup,Retail,India,Remote,Senior,5,Master,0,1,1,1,1,177537,1,2023,High,7
8039,Data Analyst,Enterprise,Education,USA,Hybrid,Senior,2,PhD,0,1,1,1,0,126793,12,2025,High,5
8040,Data Engineer,MNC,Technology,USA,Remote,Senior,1,Bachelor,1,1,1,0,1,142686,12,2026,Low,6
8041,Data Scientist,MNC,E-commerce,UK,Remote,Entry,11,Bachelor,1,0,0,1,0,81339,6,2025,Medium,6
8042,Data Analyst,Medium,Technology,USA,Remote,Entry,10,Master,0,1,0,1,1,78553,2,2020,High,7
8043,Business Analyst,Medium,Education,Canada,Remote,Senior,8,PhD,1,1,0,0,1,114230,5,2025,Medium,6
8044,Data Analyst,MNC,Technology,Australia,Hybrid,Senior,8,Master,1,1,1,1,0,151732,11,2022,High,9
8045,Business Analyst,Enterprise,Technology,Singapore,Remote,Senior,11,PhD,1,1,0,1,1,128907,8,2025,Medium,6
8046,Data Engineer,Medium,Retail,Canada,Onsite,Mid,6,Bachelor,0,0,1,1,0,105120,3,2022,High,3
8047,Business Analyst,Enterprise,E-commerce,India,Onsite,Senior,0,Master,0,0,1,0,1,123163,7,2023,Low,3
8048,Machine Learning Engineer,Startup,Education,India,Hybrid,Entry,3,Bachelor,1,1,1,0,1,118633,8,2022,Low,1
8049,Data Engineer,Medium,Retail,USA,Onsite,Mid,4,Bachelor,0,0,0,1,0,92554,12,2023,Low,3
8050,Data Engineer,Medium,E-commerce,Germany,Remote,Senior,8,Bachelor,0,0,1,1,1,140679,1,2024,High,9
8051,Machine Learning Engineer,Startup,Retail,India,Hybrid,Mid,3,Bachelor,1,0,0,1,0,125702,12,2021,High,7
8052,Data Engineer,Startup,E-commerce,India,Hybrid,Entry,9,Master,0,1,1,0,0,69427,6,2021,High,9
8053,Business Analyst,Startup,Retail,USA,Remote,Entry,11,PhD,1,0,1,0,0,65015,10,2021,Medium,1
8054,AI Engineer,Startup,Finance,Germany,Onsite,Entry,12,PhD,1,1,1,1,0,124611,10,2022,High,5
8055,Machine Learning Engineer,Medium,Retail,India,Remote,Senior,11,Bachelor,0,1,1,0,1,163667,7,2022,High,9
8056,Business Analyst,Enterprise,Technology,Canada,Onsite,Mid,7,Master,1,1,0,0,0,79863,5,2021,Low,3
8057,Machine Learning Engineer,MNC,Healthcare,Australia,Remote,Entry,9,Master,1,1,0,0,0,111180,3,2024,High,7
8058,Data Scientist,MNC,Healthcare,India,Onsite,Senior,3,PhD,0,1,0,0,1,131219,12,2022,Low,3
8059,Business Analyst,Medium,Healthcare,India,Hybrid,Mid,2,Master,0,1,1,1,1,114476,5,2020,High,8
8060,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Mid,12,Bachelor,0,0,0,1,0,88210,3,2026,Medium,6
8061,Business Analyst,Enterprise,Technology,UK,Remote,Mid,12,Master,1,1,1,1,1,119685,5,2026,High,6
8062,Business Analyst,MNC,Healthcare,Australia,Remote,Senior,11,PhD,0,0,1,1,0,151453,8,2026,High,3
8063,Data Scientist,MNC,Technology,UK,Remote,Mid,12,PhD,0,1,1,0,1,122649,9,2022,High,8
